NUTS3;CODE
'SK023';'94352'
'SK023';'94353'
'SK023';'94354'
'SK023';'94355'
'SK023';'94356'
'SK023';'94357'
'SK023';'94358'
'SK023';'94359'
'SK023';'94360'
'SK023';'94361'
'SK023';'94365'
'SK023';'94501'
'SK023';'94504'
'SK023';'94505'
'SK023';'94601'
'SK023';'94602'
'SK023';'94603'
'SK023';'94612'
'SK023';'94613'
'SK023';'94614'
'SK023';'94615'
'SK023';'94616'
'SK023';'94617'
'SK023';'94619'
'SK023';'94621'
'SK023';'94631'
'SK023';'94632'
'SK023';'94633'
'SK023';'94635'
'SK023';'94636'
'SK023';'94637'
'SK023';'94638'
'SK023';'94639'
'SK023';'94652'
'SK023';'94654'
'SK023';'94655'
'SK023';'94656'
'SK023';'94657'
'SK023';'94701'
'SK023';'94703'
'SK023';'94901'
'SK023';'94905'
'SK023';'94907'
'SK023';'94911'
'SK023';'95101'
'SK023';'95102'
'SK023';'95103'
'SK023';'95104'
'SK023';'95105'
'SK023';'95106'
'SK023';'95107'
'SK023';'95108'
'SK023';'95112'
'SK023';'95113'
'SK023';'95115'
'SK023';'95116'
'SK023';'95117'
'SK023';'95122'
'SK023';'95123'
'SK023';'95124'
'SK023';'95125'
'SK023';'95126'
'SK023';'95131'
'SK023';'95132'
'SK023';'95133'
'SK023';'95134'
'SK023';'95135'
'SK023';'95136'
'SK023';'95137'
'SK023';'95141'
'SK023';'95142'
'SK023';'95143'
'SK023';'95144'
'SK023';'95145'
'SK023';'95146'
'SK023';'95151'
'SK023';'95152'
'SK023';'95153'
'SK023';'95161'
'SK023';'95162'
'SK023';'95171'
'SK023';'95172'
'SK023';'95173'
'SK023';'95174'
'SK023';'95175'
'SK023';'95176'
'SK023';'95177'
'SK023';'95178'
'SK023';'95181'
'SK023';'95182'
'SK023';'95187'
'SK023';'95188'
'SK023';'95191'
'SK023';'95192'
'SK023';'95193'
'SK023';'95194'
'SK023';'95195'
'SK023';'95196'
'SK023';'95197'
'SK023';'95201'
'SK023';'95301'
'SK023';'95305'
'SK023';'95501'
'SK023';'95503'
'SK023';'95601'
'SK023';'95605'
'SK023';'95607'
'SK023';'95608'
'SK023';'95612'
'SK023';'95615'
'SK023';'95616'
'SK023';'95621'
'SK023';'95622'
'SK023';'95631'
'SK023';'96601'
'SK023';'96651'
'SK023';'96654'
'SK023';'96674'
'SK023';'97202'
'SK031';'01001'
'SK031';'01003'
'SK031';'01004'
'SK031';'01007'
'SK031';'01008'
'SK031';'01009'
'SK031';'01014'
'SK031';'01015'
'SK031';'01301'
'SK031';'01302'
'SK031';'01303'
'SK031';'01305'
'SK031';'01306'
'SK031';'01311'
'SK031';'01313'
'SK031';'01315'
'SK031';'01322'
'SK031';'01323'
'SK031';'01324'
'SK031';'01331'
'SK031';'01332'
'SK031';'01341'
'SK031';'01351'
'SK031';'01352'
'SK031';'01354'
'SK031';'01355'
'SK031';'01361'
'SK031';'01401'
'SK031';'01501'
'SK031';'02201'
'SK031';'02204'
'SK031';'02303'
'SK031';'02304'
'SK031';'02311'
'SK031';'02313'
'SK031';'02314'
'SK031';'02332'
'SK031';'02334'
'SK031';'02335'
'SK031';'02336'
'SK031';'02341'
'SK031';'02345'
'SK031';'02351'
'SK031';'02354'
'SK031';'02356'
'SK031';'02401'
'SK031';'02404'
'SK031';'02601'
'SK031';'02705'
'SK031';'02712'
'SK031';'02713'
'SK031';'02721'
'SK031';'02732'
'SK031';'02741'
'SK031';'02742'
'SK031';'02743'
'SK031';'02744'
'SK031';'02751'
'SK031';'02754'
'SK031';'02755'
'SK031';'02801'
'SK031';'02901'
'SK031';'02941'
'SK031';'02942'
'SK031';'02943'
'SK031';'02944'
'SK031';'02945'
'SK031';'02947'
'SK031';'02951'
'SK031';'02952'
'SK031';'02953'
'SK031';'02954'
'SK031';'02955'
'SK031';'02956'
'SK031';'02957'
'SK031';'02962'
'SK031';'02963'
'SK031';'02964'
'SK031';'03101'
'SK031';'03104'
'SK031';'03105'
'SK031';'03202'
'SK031';'03203'
'SK031';'03204'
'SK031';'03205'
'SK031';'03211'
'SK031';'03212'
